start,miny,maxy,center,trend,amplitude
2018.09.18 23:00:00,2018.09.18 23:05:00,2018.09.19 00:30:00,2018.09.19 00:00:00,3.266572091121599e-05,0.0018777028490668125
2018.09.18 23:05:00,2018.09.18 23:10:00,2018.09.19 00:45:00,2018.09.19 00:10:00,3.7598564203846615e-05,0.0018861288326193293
2018.09.19 01:10:00,2018.09.19 01:15:00,2018.09.19 02:05:00,2018.09.19 01:35:00,-1.0651164651469393e-05,0.0010843130812193452
2018.09.19 01:15:00,2018.09.19 01:20:00,2018.09.19 02:20:00,2018.09.19 01:50:00,-1.4369147680569892e-05,0.0010629789944060334
2018.09.19 01:20:00,2018.09.19 01:25:00,2018.09.19 02:30:00,2018.09.19 01:55:00,-1.9395708876260436e-05,0.0009334815877780404
2018.09.19 01:30:00,2018.09.19 01:35:00,2018.09.19 02:55:00,2018.09.19 02:20:00,-2.694964502283723e-05,0.0008649402295449662
2018.09.19 01:35:00,2018.09.19 01:40:00,2018.09.19 03:00:00,2018.09.19 02:30:00,-3.0200398484207317e-05,0.0006983379649359331
2018.09.19 02:15:00,2018.09.19 02:35:00,2018.09.19 04:05:00,2018.09.19 03:40:00,-5.4248360594216074e-05,0.00046762534043317237
2018.09.19 04:00:00,2018.09.19 04:25:00,2018.09.19 05:40:00,2018.09.19 05:25:00,1.4803013377202676e-05,0.0006772494755024619
2018.09.19 05:15:00,2018.09.19 05:20:00,2018.09.19 05:45:00,2018.09.19 05:30:00,4.522918091762804e-05,0.0005880743301792696
2018.09.19 05:25:00,2018.09.19 05:30:00,2018.09.19 06:00:00,2018.09.19 05:40:00,4.052315935376041e-05,0.0008183382755167043
2018.09.19 05:30:00,2018.09.19 05:35:00,2018.09.19 06:15:00,2018.09.19 05:55:00,4.1215820281654075e-05,0.0009961634227031754
2018.09.19 06:30:00,2018.09.19 06:50:00,2018.09.19 08:00:00,2018.09.19 07:40:00,4.544467182471796e-05,0.0004430093694088955
2018.09.19 06:35:00,2018.09.19 07:00:00,2018.09.19 08:20:00,2018.09.19 08:00:00,4.2663196143698175e-05,0.0008331461723401912
2018.09.19 08:10:00,2018.09.19 08:15:00,2018.09.19 09:35:00,2018.09.19 09:10:00,6.850053668559123e-05,0.002435009499083217
2018.09.19 08:15:00,2018.09.19 08:20:00,2018.09.19 09:45:00,2018.09.19 09:20:00,6.588833426252375e-05,0.0017793279497185113
2018.09.19 10:00:00,2018.09.19 10:05:00,2018.09.19 10:50:00,2018.09.19 10:30:00,4.346313603821224e-05,0.0015923950680299412
2018.09.19 10:05:00,2018.09.19 10:10:00,2018.09.19 10:50:00,2018.09.19 10:30:00,3.741219438295528e-05,0.0016795161033446365
2018.09.19 10:10:00,2018.09.19 10:15:00,2018.09.19 11:00:00,2018.09.19 10:35:00,2.87991043942932e-05,0.0019214597626767208
2018.09.19 10:15:00,2018.09.19 10:20:00,2018.09.19 11:10:00,2018.09.19 10:45:00,2.176659907641197e-05,0.0021791246968399726
2018.09.19 10:20:00,2018.09.19 10:25:00,2018.09.19 11:15:00,2018.09.19 10:50:00,1.6515650542023246e-05,0.0023548411661351394
2018.09.19 10:25:00,2018.09.19 10:30:00,2018.09.19 11:25:00,2018.09.19 11:00:00,9.610484011387345e-06,0.0023009240259177955
2018.09.19 10:35:00,2018.09.19 10:40:00,2018.09.19 11:50:00,2018.09.19 11:25:00,-5.470343193363575e-06,0.0022972539543322647
2018.09.19 10:40:00,2018.09.19 10:45:00,2018.09.19 11:55:00,2018.09.19 11:30:00,-1.2081693931184282e-05,0.0019978069204002508
2018.09.19 10:45:00,2018.09.19 10:50:00,2018.09.19 12:10:00,2018.09.19 11:45:00,-1.90535227867974e-05,0.0017603232818336671
2018.09.19 10:50:00,2018.09.19 10:55:00,2018.09.19 12:25:00,2018.09.19 11:55:00,-2.6193953816182613e-05,0.0013425449882404625
2018.09.19 10:55:00,2018.09.19 11:00:00,2018.09.19 12:50:00,2018.09.19 12:15:00,-3.283121213100333e-05,0.0009113504302207768
2018.09.19 11:55:00,2018.09.19 12:40:00,2018.09.19 14:30:00,2018.09.19 13:55:00,-7.945400876462316e-05,0.00124421138306939
2018.09.19 12:50:00,2018.09.19 12:55:00,2018.09.19 14:10:00,2018.09.19 13:40:00,-0.0001003414536333206,0.0016710736768424748
2018.09.19 12:55:00,2018.09.19 13:00:00,2018.09.19 14:20:00,2018.09.19 13:50:00,-9.549027629276714e-05,0.001907599018905252
2018.09.19 13:00:00,2018.09.19 13:05:00,2018.09.19 14:25:00,2018.09.19 14:00:00,-8.830554449971854e-05,0.002121040837340396
2018.09.19 13:05:00,2018.09.19 13:10:00,2018.09.19 14:30:00,2018.09.19 14:05:00,-7.984269847714178e-05,0.002270473722532109
2018.09.19 13:10:00,2018.09.19 13:15:00,2018.09.19 14:40:00,2018.09.19 14:15:00,-7.515403805181402e-05,0.002012316844115167
2018.09.19 13:15:00,2018.09.19 13:20:00,2018.09.19 14:40:00,2018.09.19 14:15:00,-6.685819089329054e-05,0.002287991346565444
2018.09.19 13:20:00,2018.09.19 13:25:00,2018.09.19 14:45:00,2018.09.19 14:20:00,-6.52565071693533e-05,0.001553003610721885
2018.09.19 13:25:00,2018.09.19 13:30:00,2018.09.19 14:45:00,2018.09.19 14:20:00,-6.333718883780574e-05,0.0011873298278982465
2018.09.19 14:00:00,2018.09.19 14:20:00,2018.09.19 15:45:00,2018.09.19 15:20:00,-4.6059679319190256e-05,0.0011235146019078714
2018.09.19 14:05:00,2018.09.19 14:30:00,2018.09.19 15:55:00,2018.09.19 15:35:00,-4.3157573263340207e-05,0.0012139479971025116
2018.09.19 14:10:00,2018.09.19 14:40:00,2018.09.19 16:10:00,2018.09.19 15:50:00,-3.8791124679424827e-05,0.0012680039609092196
2018.09.19 14:50:00,2018.09.19 14:55:00,2018.09.19 15:20:00,2018.09.19 15:10:00,-4.440399529520213e-05,0.0006830053267804124
2018.09.19 15:25:00,2018.09.19 15:30:00,2018.09.19 16:45:00,2018.09.19 16:20:00,-8.051587597731187e-06,0.0022031874899329845
2018.09.19 15:35:00,2018.09.19 15:40:00,2018.09.19 16:55:00,2018.09.19 16:30:00,6.381447973974673e-06,0.0024575069559517595
2018.09.19 15:40:00,2018.09.19 15:45:00,2018.09.19 17:10:00,2018.09.19 16:40:00,4.745265315236431e-06,0.0015975852425888935
2018.09.19 15:45:00,2018.09.19 15:50:00,2018.09.19 17:20:00,2018.09.19 16:55:00,6.893536586000093e-06,0.001318300245492619
2018.09.19 16:05:00,2018.09.19 16:20:00,2018.09.19 17:40:00,2018.09.19 17:20:00,3.4462804133303446e-05,0.0010015220163269104
2018.09.19 16:00:00,2018.09.19 16:25:00,2018.09.19 17:40:00,2018.09.19 17:25:00,1.8391571006402972e-05,0.0014476682884796794
2018.09.19 16:10:00,2018.09.19 16:40:00,2018.09.19 18:15:00,2018.09.19 17:50:00,4.4154981116828274e-05,0.0012033494778174593
